Van (datum);Van (tijdstip);Tot (datum);Tot (tijdstip);EAN-code;Meter;Metertype;Register;Volume;Eenheid;Validatiestatus;Omschrijving
20/01/2025;17:45:00;20/01/2025;18:00:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
20/01/2025;18:00:00;20/01/2025;18:15:00;1302;;Digitale meter;Afname Dag;0,947;kWh;Uitgelezen;Hoofdverblijf
20/01/2025;18:00:00;20/01/2025;18:15:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
20/01/2025;18:15:00;20/01/2025;18:30:00;1302;;Digitale meter;Afname Dag;0,352;kWh;Uitgelezen;Hoofdverblijf
20/01/2025;18:15:00;20/01/2025;18:30:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
20/01/2025;18:30:00;20/01/2025;18:45:00;1302;;Digitale meter;Afname Dag;0,186;kWh;Uitgelezen;Hoofdverblijf
20/01/2025;18:30:00;20/01/2025;18:45:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
20/01/2025;18:45:00;20/01/2025;19:00:00;1302;;Digitale meter;Afname Dag;0,235;kWh;Uitgelezen;Hoofdverblijf
20/01/2025;18:45:00;20/01/2025;19:00:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
20/01/2025;19:00:00;20/01/2025;19:15:00;1302;;Digitale meter;Afname Dag;0,154;kWh;Uitgelezen;Hoofdverblijf
20/01/2025;19:00:00;20/01/2025;19:15:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
20/01/2025;19:15:00;20/01/2025;19:30:00;1302;;Digitale meter;Afname Dag;0,141;kWh;Uitgelezen;Hoofdverblijf
20/01/2025;19:15:00;20/01/2025;19:30:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
20/01/2025;19:30:00;20/01/2025;19:45:00;1302;;Digitale meter;Afname Dag;0,135;kWh;Uitgelezen;Hoofdverblijf
20/01/2025;19:30:00;20/01/2025;19:45:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
20/01/2025;19:45:00;20/01/2025;20:00:00;1302;;Digitale meter;Afname Dag;0,122;kWh;Uitgelezen;Hoofdverblijf
20/01/2025;19:45:00;20/01/2025;20:00:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
20/01/2025;20:00:00;20/01/2025;20:15:00;1302;;Digitale meter;Afname Dag;0,664;kWh;Uitgelezen;Hoofdverblijf
20/01/2025;20:00:00;20/01/2025;20:15:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
20/01/2025;20:15:00;20/01/2025;20:30:00;1302;;Digitale meter;Afname Dag;1,062;kWh;Uitgelezen;Hoofdverblijf
20/01/2025;20:15:00;20/01/2025;20:30:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
20/01/2025;20:30:00;20/01/2025;20:45:00;1302;;Digitale meter;Afname Dag;1,049;kWh;Uitgelezen;Hoofdverblijf
20/01/2025;20:30:00;20/01/2025;20:45:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
20/01/2025;20:45:00;20/01/2025;21:00:00;1302;;Digitale meter;Afname Dag;1,029;kWh;Uitgelezen;Hoofdverblijf
20/01/2025;20:45:00;20/01/2025;21:00:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
20/01/2025;21:00:00;20/01/2025;21:15:00;1302;;Digitale meter;Afname Nacht;1,146;kWh;Uitgelezen;Hoofdverblijf
20/01/2025;21:00:00;20/01/2025;21:15:00;1302;;Digitale meter;Injectie Nacht;0;kWh;Uitgelezen;Hoofdverblijf
20/01/2025;21:15:00;20/01/2025;21:30:00;1302;;Digitale meter;Afname Nacht;1,184;kWh;Uitgelezen;Hoofdverblijf
20/01/2025;21:15:00;20/01/2025;21:30:00;1302;;Digitale meter;Injectie Nacht;0;kWh;Uitgelezen;Hoofdverblijf
20/01/2025;21:30:00;20/01/2025;21:45:00;1302;;Digitale meter;Afname Nacht;1,182;kWh;Uitgelezen;Hoofdverblijf
20/01/2025;21:30:00;20/01/2025;21:45:00;1302;;Digitale meter;Injectie Nacht;0;kWh;Uitgelezen;Hoofdverblijf
20/01/2025;21:45:00;20/01/2025;22:00:00;1302;;Digitale meter;Afname Nacht;1,102;kWh;Uitgelezen;Hoofdverblijf
20/01/2025;21:45:00;20/01/2025;22:00:00;1302;;Digitale meter;Injectie Nacht;0;kWh;Uitgelezen;Hoofdverblijf
20/01/2025;22:00:00;20/01/2025;22:15:00;1302;;Digitale meter;Afname Nacht;1,059;kWh;Uitgelezen;Hoofdverblijf
20/01/2025;22:00:00;20/01/2025;22:15:00;1302;;Digitale meter;Injectie Nacht;0;kWh;Uitgelezen;Hoofdverblijf
20/01/2025;22:15:00;20/01/2025;22:30:00;1302;;Digitale meter;Afname Nacht;1,4;kWh;Uitgelezen;Hoofdverblijf
20/01/2025;22:15:00;20/01/2025;22:30:00;1302;;Digitale meter;Injectie Nacht;0;kWh;Uitgelezen;Hoofdverblijf
20/01/2025;22:30:00;20/01/2025;22:45:00;1302;;Digitale meter;Afname Nacht;1,079;kWh;Uitgelezen;Hoofdverblijf
20/01/2025;22:30:00;20/01/2025;22:45:00;1302;;Digitale meter;Injectie Nacht;0;kWh;Uitgelezen;Hoofdverblijf
20/01/2025;22:45:00;20/01/2025;23:00:00;1302;;Digitale meter;Afname Nacht;1,12;kWh;Uitgelezen;Hoofdverblijf
20/01/2025;22:45:00;20/01/2025;23:00:00;1302;;Digitale meter;Injectie Nacht;0;kWh;Uitgelezen;Hoofdverblijf
20/01/2025;23:00:00;20/01/2025;23:15:00;1302;;Digitale meter;Afname Nacht;1,093;kWh;Uitgelezen;Hoofdverblijf
20/01/2025;23:00:00;20/01/2025;23:15:00;1302;;Digitale meter;Injectie Nacht;0;kWh;Uitgelezen;Hoofdverblijf
20/01/2025;23:15:00;20/01/2025;23:30:00;1302;;Digitale meter;Afname Nacht;1,055;kWh;Uitgelezen;Hoofdverblijf
20/01/2025;23:15:00;20/01/2025;23:30:00;1302;;Digitale meter;Injectie Nacht;0;kWh;Uitgelezen;Hoofdverblijf
20/01/2025;23:30:00;20/01/2025;23:45:00;1302;;Digitale meter;Afname Nacht;1,054;kWh;Uitgelezen;Hoofdverblijf
20/01/2025;23:30:00;20/01/2025;23:45:00;1302;;Digitale meter;Injectie Nacht;0;kWh;Uitgelezen;Hoofdverblijf
20/01/2025;23:45:00;21/01/2025;0:00:00;1302;;Digitale meter;Afname Nacht;1,094;kWh;Uitgelezen;Hoofdverblijf
20/01/2025;23:45:00;21/01/2025;0:00:00;1302;;Digitale meter;Injectie Nacht;0;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;0:00:00;21/01/2025;0:15:00;1302;;Digitale meter;Afname Nacht;1,09;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;0:00:00;21/01/2025;0:15:00;1302;;Digitale meter;Injectie Nacht;0;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;0:15:00;21/01/2025;0:30:00;1302;;Digitale meter;Afname Nacht;1,004;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;0:15:00;21/01/2025;0:30:00;1302;;Digitale meter;Injectie Nacht;0;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;0:30:00;21/01/2025;0:45:00;1302;;Digitale meter;Afname Nacht;0,979;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;0:30:00;21/01/2025;0:45:00;1302;;Digitale meter;Injectie Nacht;0;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;0:45:00;21/01/2025;1:00:00;1302;;Digitale meter;Afname Nacht;0,992;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;0:45:00;21/01/2025;1:00:00;1302;;Digitale meter;Injectie Nacht;0;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;1:00:00;21/01/2025;1:15:00;1302;;Digitale meter;Afname Nacht;0,97;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;1:00:00;21/01/2025;1:15:00;1302;;Digitale meter;Injectie Nacht;0;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;1:15:00;21/01/2025;1:30:00;1302;;Digitale meter;Afname Nacht;0,974;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;1:15:00;21/01/2025;1:30:00;1302;;Digitale meter;Injectie Nacht;0;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;1:30:00;21/01/2025;1:45:00;1302;;Digitale meter;Afname Nacht;0,982;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;1:30:00;21/01/2025;1:45:00;1302;;Digitale meter;Injectie Nacht;0;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;1:45:00;21/01/2025;2:00:00;1302;;Digitale meter;Afname Nacht;0,987;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;1:45:00;21/01/2025;2:00:00;1302;;Digitale meter;Injectie Nacht;0;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;2:00:00;21/01/2025;2:15:00;1302;;Digitale meter;Afname Nacht;0,797;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;2:00:00;21/01/2025;2:15:00;1302;;Digitale meter;Injectie Nacht;0;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;2:15:00;21/01/2025;2:30:00;1302;;Digitale meter;Afname Nacht;0,281;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;2:15:00;21/01/2025;2:30:00;1302;;Digitale meter;Injectie Nacht;0;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;2:30:00;21/01/2025;2:45:00;1302;;Digitale meter;Afname Nacht;0,064;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;2:30:00;21/01/2025;2:45:00;1302;;Digitale meter;Injectie Nacht;0;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;2:45:00;21/01/2025;3:00:00;1302;;Digitale meter;Afname Nacht;0,048;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;2:45:00;21/01/2025;3:00:00;1302;;Digitale meter;Injectie Nacht;0;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;3:00:00;21/01/2025;3:15:00;1302;;Digitale meter;Afname Nacht;0,047;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;3:00:00;21/01/2025;3:15:00;1302;;Digitale meter;Injectie Nacht;0;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;3:15:00;21/01/2025;3:30:00;1302;;Digitale meter;Afname Nacht;0,045;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;3:15:00;21/01/2025;3:30:00;1302;;Digitale meter;Injectie Nacht;0;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;3:30:00;21/01/2025;3:45:00;1302;;Digitale meter;Afname Nacht;0,067;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;3:30:00;21/01/2025;3:45:00;1302;;Digitale meter;Injectie Nacht;0;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;3:45:00;21/01/2025;4:00:00;1302;;Digitale meter;Afname Nacht;0,085;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;3:45:00;21/01/2025;4:00:00;1302;;Digitale meter;Injectie Nacht;0;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;4:00:00;21/01/2025;4:15:00;1302;;Digitale meter;Afname Nacht;0,059;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;4:00:00;21/01/2025;4:15:00;1302;;Digitale meter;Injectie Nacht;0;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;4:15:00;21/01/2025;4:30:00;1302;;Digitale meter;Afname Nacht;0,283;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;4:15:00;21/01/2025;4:30:00;1302;;Digitale meter;Injectie Nacht;0;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;4:30:00;21/01/2025;4:45:00;1302;;Digitale meter;Afname Nacht;0,426;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;4:30:00;21/01/2025;4:45:00;1302;;Digitale meter;Injectie Nacht;0;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;4:45:00;21/01/2025;5:00:00;1302;;Digitale meter;Afname Nacht;0,375;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;4:45:00;21/01/2025;5:00:00;1302;;Digitale meter;Injectie Nacht;0;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;5:00:00;21/01/2025;5:15:00;1302;;Digitale meter;Afname Nacht;0,357;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;5:00:00;21/01/2025;5:15:00;1302;;Digitale meter;Injectie Nacht;0;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;5:15:00;21/01/2025;5:30:00;1302;;Digitale meter;Afname Nacht;0,357;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;5:15:00;21/01/2025;5:30:00;1302;;Digitale meter;Injectie Nacht;0;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;5:30:00;21/01/2025;5:45:00;1302;;Digitale meter;Afname Nacht;0,045;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;5:30:00;21/01/2025;5:45:00;1302;;Digitale meter;Injectie Nacht;0;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;5:45:00;21/01/2025;6:00:00;1302;;Digitale meter;Afname Nacht;0,05;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;5:45:00;21/01/2025;6:00:00;1302;;Digitale meter;Injectie Nacht;0;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;6:00:00;21/01/2025;6:15:00;1302;;Digitale meter;Afname Dag;0,059;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;6:00:00;21/01/2025;6:15:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;6:15:00;21/01/2025;6:30:00;1302;;Digitale meter;Afname Dag;0,065;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;6:15:00;21/01/2025;6:30:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;6:30:00;21/01/2025;6:45:00;1302;;Digitale meter;Afname Dag;0,066;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;6:30:00;21/01/2025;6:45:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;6:45:00;21/01/2025;7:00:00;1302;;Digitale meter;Afname Dag;0,059;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;6:45:00;21/01/2025;7:00:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;7:00:00;21/01/2025;7:15:00;1302;;Digitale meter;Afname Dag;0,055;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;7:00:00;21/01/2025;7:15:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;7:15:00;21/01/2025;7:30:00;1302;;Digitale meter;Afname Dag;0,144;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;7:15:00;21/01/2025;7:30:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;7:30:00;21/01/2025;7:45:00;1302;;Digitale meter;Afname Dag;0,063;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;7:30:00;21/01/2025;7:45:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;7:45:00;21/01/2025;8:00:00;1302;;Digitale meter;Afname Dag;0,702;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;7:45:00;21/01/2025;8:00:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;8:00:00;21/01/2025;8:15:00;1302;;Digitale meter;Afname Dag;0,996;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;8:00:00;21/01/2025;8:15:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;8:15:00;21/01/2025;8:30:00;1302;;Digitale meter;Afname Dag;0,065;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;8:15:00;21/01/2025;8:30:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;8:30:00;21/01/2025;8:45:00;1302;;Digitale meter;Afname Dag;0,039;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;8:30:00;21/01/2025;8:45:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;8:45:00;21/01/2025;9:00:00;1302;;Digitale meter;Afname Dag;0,047;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;8:45:00;21/01/2025;9:00:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;9:00:00;21/01/2025;9:15:00;1302;;Digitale meter;Afname Dag;0,087;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;9:00:00;21/01/2025;9:15:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;9:15:00;21/01/2025;9:30:00;1302;;Digitale meter;Afname Dag;0,044;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;9:15:00;21/01/2025;9:30:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;9:30:00;21/01/2025;9:45:00;1302;;Digitale meter;Afname Dag;0,049;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;9:30:00;21/01/2025;9:45:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;9:45:00;21/01/2025;10:00:00;1302;;Digitale meter;Afname Dag;0,058;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;9:45:00;21/01/2025;10:00:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;10:00:00;21/01/2025;10:15:00;1302;;Digitale meter;Afname Dag;0,069;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;10:00:00;21/01/2025;10:15:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;10:15:00;21/01/2025;10:30:00;1302;;Digitale meter;Afname Dag;0,055;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;10:15:00;21/01/2025;10:30:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;10:30:00;21/01/2025;10:45:00;1302;;Digitale meter;Afname Dag;0,051;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;10:30:00;21/01/2025;10:45:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;10:45:00;21/01/2025;11:00:00;1302;;Digitale meter;Afname Dag;0,054;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;10:45:00;21/01/2025;11:00:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;11:00:00;21/01/2025;11:15:00;1302;;Digitale meter;Afname Dag;0,068;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;11:00:00;21/01/2025;11:15:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;11:15:00;21/01/2025;11:30:00;1302;;Digitale meter;Afname Dag;0,041;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;11:15:00;21/01/2025;11:30:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;11:30:00;21/01/2025;11:45:00;1302;;Digitale meter;Afname Dag;0,046;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;11:30:00;21/01/2025;11:45:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;11:45:00;21/01/2025;12:00:00;1302;;Digitale meter;Afname Dag;0,061;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;11:45:00;21/01/2025;12:00:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;12:00:00;21/01/2025;12:15:00;1302;;Digitale meter;Afname Dag;0,041;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;12:00:00;21/01/2025;12:15:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;12:15:00;21/01/2025;12:30:00;1302;;Digitale meter;Afname Dag;0,049;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;12:15:00;21/01/2025;12:30:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;12:30:00;21/01/2025;12:45:00;1302;;Digitale meter;Afname Dag;0,045;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;12:30:00;21/01/2025;12:45:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;12:45:00;21/01/2025;13:00:00;1302;;Digitale meter;Afname Dag;0,216;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;12:45:00;21/01/2025;13:00:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;13:00:00;21/01/2025;13:15:00;1302;;Digitale meter;Afname Dag;0,095;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;13:00:00;21/01/2025;13:15:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;13:15:00;21/01/2025;13:30:00;1302;;Digitale meter;Afname Dag;0,11;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;13:15:00;21/01/2025;13:30:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;13:30:00;21/01/2025;13:45:00;1302;;Digitale meter;Afname Dag;0,054;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;13:30:00;21/01/2025;13:45:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;13:45:00;21/01/2025;14:00:00;1302;;Digitale meter;Afname Dag;0,055;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;13:45:00;21/01/2025;14:00:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;14:00:00;21/01/2025;14:15:00;1302;;Digitale meter;Afname Dag;0,047;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;14:00:00;21/01/2025;14:15:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;14:15:00;21/01/2025;14:30:00;1302;;Digitale meter;Afname Dag;0,075;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;14:15:00;21/01/2025;14:30:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;14:30:00;21/01/2025;14:45:00;1302;;Digitale meter;Afname Dag;0,092;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;14:30:00;21/01/2025;14:45:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;14:45:00;21/01/2025;15:00:00;1302;;Digitale meter;Afname Dag;0,045;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;14:45:00;21/01/2025;15:00:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;15:00:00;21/01/2025;15:15:00;1302;;Digitale meter;Afname Dag;0,051;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;15:00:00;21/01/2025;15:15:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;15:15:00;21/01/2025;15:30:00;1302;;Digitale meter;Afname Dag;0,064;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;15:15:00;21/01/2025;15:30:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;15:30:00;21/01/2025;15:45:00;1302;;Digitale meter;Afname Dag;0,065;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;15:30:00;21/01/2025;15:45:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;15:45:00;21/01/2025;16:00:00;1302;;Digitale meter;Afname Dag;0,049;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;15:45:00;21/01/2025;16:00:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;16:00:00;21/01/2025;16:15:00;1302;;Digitale meter;Afname Dag;0,061;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;16:00:00;21/01/2025;16:15:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;16:15:00;21/01/2025;16:30:00;1302;;Digitale meter;Afname Dag;0,063;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;16:15:00;21/01/2025;16:30:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;16:30:00;21/01/2025;16:45:00;1302;;Digitale meter;Afname Dag;0,054;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;16:30:00;21/01/2025;16:45:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;16:45:00;21/01/2025;17:00:00;1302;;Digitale meter;Afname Dag;0,07;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;16:45:00;21/01/2025;17:00:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;17:00:00;21/01/2025;17:15:00;1302;;Digitale meter;Afname Dag;0,063;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;17:00:00;21/01/2025;17:15:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;17:15:00;21/01/2025;17:30:00;1302;;Digitale meter;Afname Dag;0,086;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;17:15:00;21/01/2025;17:30:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;17:30:00;21/01/2025;17:45:00;1302;;Digitale meter;Afname Dag;0,233;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;17:30:00;21/01/2025;17:45:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;17:45:00;21/01/2025;18:00:00;1302;;Digitale meter;Afname Dag;0,37;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;17:45:00;21/01/2025;18:00:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;18:00:00;21/01/2025;18:15:00;1302;;Digitale meter;Afname Dag;0,393;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;18:00:00;21/01/2025;18:15:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;18:15:00;21/01/2025;18:30:00;1302;;Digitale meter;Afname Dag;0,527;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;18:15:00;21/01/2025;18:30:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;18:30:00;21/01/2025;18:45:00;1302;;Digitale meter;Afname Dag;0,352;kWh;Uitgelezen;Hoofdverblijf
21/01/2025;18:30:00;21/01/2025;18:45:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
